,carat,cut,color,clarity,depth,table,price ,x,y,z
40687,0.46,Premium,E,VS2,61.3,57,96410.4,5.02,4.99,3.07
40688,0.5,Fair,F,SI2,61.1,67,96410.4,5.07,5.04,3.09
40689,0.5,Premium,H,SI1,59,59,96410.4,5.22,5.18,3.07
40690,0.58,Fair,D,SI2,65.1,58,96410.4,5.25,5.22,3.41
40691,0.38,Very Good,E,VVS2,59.7,63,96493.8,4.71,4.73,2.82
40692,0.5,Good,D,SI2,63.4,59,96493.8,5,5.03,3.18
40693,0.5,Good,D,SI2,63.2,56,96493.8,5.01,5.05,3.18
40694,0.41,Ideal,F,VVS1,62.3,56,96493.8,4.77,4.79,2.98
40695,0.46,Good,F,VS1,56.5,61,96493.8,5.11,5.05,2.87
40696,0.4,Ideal,E,VVS2,61.5,56,96577.2,4.74,4.79,2.93
40697,0.4,Ideal,E,VVS2,61.8,56,96577.2,4.74,4.77,2.94
40698,0.4,Ideal,E,VVS2,62.2,56,96577.2,4.71,4.78,2.95
40699,0.4,Ideal,E,VVS2,61.7,56,96577.2,4.73,4.77,2.93
40700,0.4,Ideal,E,VVS2,61.7,55,96577.2,4.74,4.76,2.93
40701,0.4,Ideal,E,VVS2,62.1,55,96577.2,4.74,4.76,2.95
40702,0.44,Very Good,E,VS1,60.7,58,96577.2,4.88,4.91,2.97
40703,0.4,Ideal,H,IF,62.7,57,96577.2,4.68,4.7,2.94
40704,0.4,Ideal,E,VVS2,62.1,56,96577.2,4.7,4.73,2.93
40705,0.4,Ideal,E,VVS2,61.8,55,96577.2,4.74,4.78,2.94
40706,0.58,Ideal,I,SI2,61.3,56,96577.2,5.38,5.45,3.32
40707,0.52,Ideal,D,SI2,61,56,96577.2,5.17,5.22,3.17
40708,0.7,Fair,F,I1,65.9,57,96577.2,5.64,5.5,3.67
40709,0.73,Fair,F,I1,66.9,54,96577.2,5.62,5.54,3.74
40710,0.43,Premium,D,VVS2,59.5,59,96660.6,4.95,4.97,2.95
40711,0.38,Good,D,VVS1,61.3,61,96660.6,4.68,4.72,2.88
40712,0.62,Premium,H,SI2,61,62,96660.6,5.47,5.42,3.32
40713,0.53,Premium,H,SI1,61.2,60,96660.6,5.22,5.1,3.16
40714,0.41,Very Good,D,VVS2,62.5,54,96744,4.79,4.81,3
40715,0.41,Very Good,E,VS1,63.4,55,96744,4.7,4.73,2.99
40716,0.59,Very Good,H,SI2,60.3,56,96744,5.43,5.48,3.29
40717,0.53,Very Good,E,SI2,58.3,62,96744,5.3,5.36,3.11
40718,0.51,Fair,G,SI1,64.5,56,96744,5.06,5.01,3.25
40719,0.44,Ideal,G,VVS1,62,54,96744,4.89,4.91,3.04
40720,0.38,Ideal,F,VVS1,61.1,57,96744,4.71,4.69,2.87
40721,0.38,Ideal,F,VVS1,60.9,57,96744,4.73,4.69,2.87
40722,0.38,Ideal,E,VVS1,62.4,54,96744,4.64,4.66,2.9
40723,0.5,Ideal,H,SI1,59.2,62,96744,5.17,5.2,3.07
40724,0.41,Very Good,F,VVS1,62.3,54,96827.4,4.75,4.79,2.97
40725,0.53,Very Good,G,SI1,63.4,54,96827.4,5.09,5.13,3.24
40726,0.52,Very Good,H,SI1,62.6,59,96827.4,5.06,5.13,3.19
40727,0.52,Very Good,G,SI1,60.6,61,96827.4,5.17,5.19,3.14
40728,0.62,Ideal,I,SI2,62.5,55,96827.4,5.45,5.49,3.42
40729,0.51,Ideal,H,SI1,62.1,54,96827.4,5.13,5.15,3.19
40730,0.51,Ideal,H,SI1,61.3,57,96827.4,5.1,5.14,3.14
40731,0.35,Very Good,D,VVS2,60,56,96910.8,4.61,4.63,2.77
40732,0.37,Ideal,E,VVS2,61.6,55,96910.8,4.62,4.63,2.85
40733,0.35,Ideal,D,VVS2,60.8,56,96910.8,4.58,4.6,2.79
40734,0.54,Ideal,F,SI2,61.2,56,96910.8,5.27,5.28,3.23
40735,0.46,Very Good,I,VVS1,62.9,57,96994.2,4.91,4.95,3.1
40736,0.34,Ideal,E,IF,62,56,96994.2,4.47,4.5,2.78
40737,0.34,Ideal,E,IF,62,56,96994.2,4.49,4.51,2.79
40738,0.34,Ideal,E,IF,61.7,56,96994.2,4.46,4.48,2.76
40739,0.54,Ideal,E,SI2,62.1,56,96994.2,5.18,5.22,3.23
40740,0.54,Good,E,SI2,63.4,56,96994.2,5.14,5.18,3.27
40741,0.54,Good,E,SI2,63.8,54,96994.2,5.17,5.18,3.3
40742,0.54,Very Good,E,SI2,61.9,58,96994.2,5.19,5.24,3.23
40743,0.36,Ideal,G,VVS1,61.7,55,96994.2,4.58,4.6,2.83
40744,0.53,Ideal,I,VS2,62.2,56,96994.2,5.15,5.2,3.22
40745,0.51,Ideal,H,VS2,61.6,55,96994.2,5.13,5.16,3.17
40746,0.41,Ideal,H,VS2,60.7,55,96994.2,4.83,4.86,2.94
40747,0.41,Ideal,H,VS2,61.7,56,96994.2,4.77,4.79,2.95
40748,0.47,Ideal,G,SI1,60.8,56,96994.2,5,5.03,3.05
40749,0.36,Ideal,H,IF,61.3,57,96994.2,4.59,4.61,2.82
40750,0.4,Ideal,F,VVS2,61.7,55,96994.2,4.76,4.74,2.93
40751,0.4,Ideal,F,VVS2,61.7,56,96994.2,4.74,4.72,2.92
40752,0.4,Ideal,F,VVS2,62.4,56,96994.2,4.74,4.72,2.95
40753,0.4,Premium,F,VVS2,60.8,59,96994.2,4.76,4.72,2.88
40754,0.4,Premium,F,VVS2,60.8,59,96994.2,4.73,4.71,2.87
40755,0.4,Premium,F,VVS2,62.2,59,96994.2,4.7,4.65,2.91
40756,0.4,Ideal,F,VVS2,62.8,57,96994.2,4.73,4.66,2.95
40757,0.4,Ideal,F,VVS2,62.4,57,96994.2,4.73,4.69,2.94
40758,0.4,Ideal,F,VVS2,62.8,56,96994.2,4.73,4.69,2.96
40759,0.4,Premium,F,VVS2,60.7,58,96994.2,4.75,4.7,2.87
40760,0.51,Premium,H,SI1,60,61,96994.2,5.2,5.17,3.11
40761,0.4,Very Good,E,VVS1,63.4,57,97077.6,4.64,4.66,2.95
40762,0.42,Good,F,VVS1,61.2,64,97077.6,4.75,4.8,2.92
40763,0.46,Very Good,I,VVS1,63.5,57,97077.6,4.91,4.85,3.1
40764,0.55,Ideal,J,VS2,62.6,57,97161,5.21,5.17,3.25
40765,0.41,Very Good,H,VVS1,62,56,97244.4,4.77,4.81,2.97
40766,0.62,Premium,J,VS2,61.2,59,97244.4,5.42,5.52,3.35
40767,0.37,Fair,F,IF,52.3,61,97244.4,4.96,4.91,2.58
40768,0.4,Ideal,E,VVS2,62.4,59,97244.4,4.7,4.73,2.94
40769,0.5,Ideal,J,VS2,62,56,97244.4,5.08,5.12,3.16
40770,0.53,Ideal,G,SI1,62.1,53,97244.4,5.22,5.27,3.26
40771,0.41,Good,E,VS1,63.9,53,97244.4,4.75,4.7,3.02
40772,0.46,Fair,D,VS1,67.3,61,97244.4,4.81,4.71,3.21
40773,0.72,Good,F,I1,63.6,58,97244.4,5.72,5.62,3.6
40774,0.39,Premium,D,VVS1,63,60,97327.8,4.63,4.61,2.91
40775,0.42,Very Good,E,VVS2,62.1,56,97327.8,4.79,4.82,2.98
40776,0.42,Very Good,E,VVS2,59.8,56,97327.8,4.9,4.92,2.94
40777,0.53,Very Good,E,SI2,63.1,58,97327.8,5.15,5.18,3.26
40778,0.5,Very Good,D,SI2,61.9,56,97327.8,5.09,5.14,3.16
40779,0.35,Premium,D,VVS1,60.8,58,97327.8,4.53,4.55,2.76
40780,0.35,Ideal,D,VVS1,61.5,57,97327.8,4.52,4.55,2.79
40781,0.31,Premium,D,IF,60.2,59,97327.8,4.39,4.42,2.65
40782,0.43,Good,F,VS1,61.4,61.1,97327.8,4.85,4.87,2.98
40783,0.4,Very Good,D,VVS2,62.6,55,97411.2,4.7,4.72,2.95
40784,0.61,Good,E,I1,63.4,57.1,97411.2,5.37,5.43,3.42
40785,0.4,Ideal,F,VVS1,61.4,56,97411.2,4.77,4.81,2.94
40786,0.4,Ideal,F,VVS1,61.8,58,97411.2,4.72,4.76,2.93
40787,0.4,Ideal,F,VVS1,62.3,54,97411.2,4.75,4.78,2.97
40788,0.4,Ideal,F,VVS1,61.9,55,97411.2,4.75,4.78,2.95
40789,0.4,Ideal,F,VVS1,61.7,55,97411.2,4.77,4.79,2.95
40790,0.31,Ideal,F,IF,61.4,56,97411.2,4.37,4.42,2.7
40791,0.31,Ideal,F,IF,61,56,97411.2,4.38,4.41,2.68
40792,0.31,Ideal,F,IF,61.2,57,97411.2,4.35,4.38,2.67
40793,0.31,Ideal,F,IF,61.4,56,97411.2,4.4,4.43,2.71
40794,0.46,Good,F,VS1,59.9,61.9,97411.2,5.02,5.06,3.01
40795,0.46,Good,F,VS1,61.6,62.2,97411.2,4.84,5,3.04
40796,0.41,Very Good,F,VVS1,63.7,54,97494.6,4.71,4.74,3.01
40797,0.5,Good,D,SI1,63.5,57,97494.6,5.05,5.09,3.22
40798,0.43,Ideal,F,VVS2,62.2,55,97494.6,4.83,4.85,3.01
40799,0.43,Premium,F,VVS2,61.6,60,97494.6,4.82,4.86,2.98
40800,0.43,Ideal,F,VVS2,61.9,56,97494.6,4.82,4.87,3
40801,0.43,Ideal,F,VVS2,61.9,56,97494.6,4.82,4.84,2.99
40802,0.43,Ideal,F,VVS2,61.8,57,97494.6,4.83,4.85,2.99
40803,0.51,Ideal,F,SI2,60.5,55,97494.6,5.17,5.21,3.14
40804,0.41,Good,E,VVS1,60.4,61,97494.6,4.76,4.81,2.89
40805,0.43,Ideal,H,VVS1,62.3,54,97494.6,4.85,4.84,3.02
40806,0.63,Premium,E,SI2,58.9,59,97494.6,5.64,5.6,3.31
40807,0.6,Premium,H,SI1,62.4,58,97578,5.4,5.34,3.35
40808,0.5,Very Good,G,SI1,62.8,55,97578,5.03,5.07,3.17
40809,0.51,Very Good,H,SI1,62,57,97578,5.11,5.19,3.19
40810,0.51,Good,E,SI1,63.6,59,97578,5.13,5.06,3.24
40811,0.52,Ideal,G,SI2,61.5,56,97578,5.15,5.19,3.18
40812,0.54,Ideal,I,SI1,60,59,97578,5.29,5.31,3.18
40813,0.54,Ideal,I,SI1,62.4,55,97578,5.19,5.23,3.25
40814,0.52,Good,F,SI2,61.5,60.5,97578,5.11,5.16,3.16
40815,0.39,Ideal,D,VS1,61.9,57,97578,4.71,4.69,2.91
40816,0.32,Ideal,E,IF,62.6,55,97578,4.41,4.38,2.75
40817,0.38,Ideal,D,VS1,62.4,56,97578,4.68,4.64,2.91
40818,0.32,Ideal,E,IF,61.9,56,97578,4.42,4.4,2.73
40819,0.32,Premium,E,IF,61.6,58,97578,4.39,4.38,2.7
40820,0.39,Ideal,D,VS1,62,57,97578,4.71,4.67,2.91
40821,0.51,Ideal,E,SI2,63,56,97578,5.14,5.12,3.23
40822,0.39,Premium,G,VVS1,59.9,59,97578,4.75,4.73,2.84
40823,0.39,Ideal,G,VVS1,62.3,57,97578,4.7,4.64,2.91
40824,0.39,Premium,G,VVS1,60.4,59,97578,4.75,4.72,2.86
40825,0.39,Ideal,D,VS1,60.3,56,97578,4.77,4.71,2.86
40826,0.52,Very Good,G,SI1,63.5,58,97578,5.14,5.1,3.25
40827,0.48,Premium,F,SI1,61.1,61,97578,5.05,5,3.07
40828,0.5,Very Good,G,SI1,60.8,63,97661.4,5.08,5.11,3.1
40829,0.57,Very Good,G,SI2,60.5,56,97661.4,5.41,5.44,3.28
40830,0.32,Very Good,D,IF,62,56,97661.4,4.39,4.43,2.73
40831,0.53,Ideal,G,SI2,61.6,55,97661.4,5.2,5.25,3.22
40832,0.46,Very Good,G,VS2,61.3,56,97744.8,4.98,5,3.06
40833,0.4,Ideal,G,VVS2,61.5,57,97744.8,4.74,4.76,2.92
40834,0.55,Very Good,J,VS2,61.7,54,97744.8,5.29,5.34,3.28
40835,0.56,Good,E,SI2,63.5,57,97744.8,5.21,5.24,3.32
40836,0.51,Good,G,SI1,63.7,55,97744.8,5.07,5.1,3.24
40837,0.4,Ideal,D,VS2,61.7,56,97744.8,4.72,4.74,2.92
40838,0.41,Good,F,VVS2,58.6,60,97744.8,4.83,4.87,2.84
40839,0.5,Premium,H,SI1,62.9,58,97744.8,5.04,5.01,3.16
40840,0.5,Premium,F,SI2,61.4,61,97744.8,5.14,5.09,3.14
40841,0.52,Very Good,E,SI2,62.7,56,97828.2,5.07,5.1,3.19
40842,0.57,Very Good,I,SI1,61.8,57,97828.2,5.31,5.34,3.29
40843,0.4,Very Good,G,IF,62.3,59,97828.2,4.67,4.7,2.92
40844,0.4,Very Good,G,IF,61.8,58,97828.2,4.69,4.73,2.91
40845,0.58,Very Good,F,SI2,63,56,97828.2,5.34,5.26,3.34
40846,0.46,Premium,E,VS2,61.5,60,97828.2,4.95,4.91,3.03
40847,0.46,Premium,E,VS2,58.5,61,97828.2,5.1,5.05,2.97
40848,0.38,Ideal,D,VVS1,62,57,97828.2,4.6,4.69,2.88
40849,0.53,Ideal,I,VS2,61.9,54,97828.2,5.21,5.23,3.23
40850,0.56,Ideal,G,SI2,61.9,54,97828.2,5.29,5.34,3.29
40851,0.55,Ideal,G,SI2,62.1,56,97828.2,5.25,5.28,3.27
40852,0.54,Ideal,F,SI2,61,56,97828.2,5.24,5.29,3.21
40853,0.57,Ideal,I,SI1,62.5,55,97828.2,5.28,5.32,3.31
40854,0.53,Premium,G,SI2,60.8,58,97828.2,5.21,5.19,3.16
40855,0.5,Ideal,G,SI1,62.2,56,97828.2,5.13,5.08,3.17
40856,0.49,Very Good,D,SI1,58.6,60,97911.6,5.14,5.2,3.03
40857,0.53,Very Good,E,SI2,63,57,97911.6,5.13,5.16,3.24
40858,0.34,Ideal,D,VVS2,61.3,56,97911.6,4.48,4.52,2.76
40859,0.34,Ideal,F,VVS1,61.6,56,97911.6,4.5,4.53,2.78
40860,0.34,Ideal,F,VVS1,61.1,56,97911.6,4.5,4.53,2.76
40861,0.33,Ideal,E,VVS1,61.2,55,97911.6,4.48,4.51,2.75
40862,0.61,Fair,J,VS2,58.2,56,97911.6,5.74,5.49,3.27
40863,0.52,Very Good,E,SI2,62.4,59,97995,5.13,5.16,3.21
40864,0.56,Very Good,I,SI1,61.8,56,97995,5.22,5.3,3.25
40865,0.52,Very Good,H,SI1,59.3,59,97995,5.25,5.28,3.12
40866,0.55,Ideal,F,SI2,62.4,56,97995,5.22,5.26,3.27
40867,0.55,Ideal,F,SI2,62.3,57,97995,5.22,5.27,3.27
40868,0.55,Ideal,F,SI2,61.2,56,97995,5.23,5.29,3.22
40869,0.55,Good,H,SI1,63.6,55,97995,5.18,5.23,3.31
40870,0.55,Premium,F,SI2,60.6,58,97995,5.28,5.31,3.21
40871,0.64,Ideal,G,SI2,62.2,53,97995,5.54,5.56,3.45
40872,0.51,Ideal,G,SI1,61.5,54,97995,5.17,5.21,3.19
40873,0.5,Good,D,SI2,61.9,63,97995,5.05,5.07,3.13
40874,0.5,Fair,H,VS2,65.1,59,97995,5.02,5.06,3.28
40875,0.73,Fair,I,I1,66.1,58,97995,5.63,5.5,3.68
40876,0.5,Very Good,I,VS2,61.7,58,98078.4,5.08,5.13,3.15
40877,0.42,Ideal,E,VVS1,61.8,56,98078.4,4.81,4.83,2.98
40878,0.52,Ideal,F,SI2,61.4,56,98078.4,5.18,5.21,3.19
40879,0.38,Ideal,E,VVS2,61.6,55,98078.4,4.72,4.67,2.89
40880,0.33,Ideal,D,VVS1,61,55,98078.4,4.52,4.47,2.74
40881,0.57,Very Good,I,SI1,63.3,56,98078.4,5.29,5.27,3.34
40882,0.38,Ideal,E,VVS2,62.2,56,98078.4,4.65,4.58,2.87
40883,0.38,Ideal,E,VVS2,61.9,57,98078.4,4.65,4.63,2.87
40884,0.38,Ideal,E,VVS2,61.6,55,98078.4,4.66,4.63,2.86
40885,0.57,Premium,J,VS2,60.2,62,98078.4,5.4,5.33,3.23
40886,0.57,Premium,F,SI2,61.7,59,98078.4,5.34,5.31,3.29
40887,0.57,Premium,F,SI2,61.4,56,98078.4,5.38,5.29,3.28
40888,0.56,Premium,G,SI1,61.7,58,98078.4,5.31,5.29,3.27
40889,0.42,Premium,F,VS1,62.7,61,98078.4,4.77,4.74,2.98
40890,0.56,Fair,F,SI1,61.6,61,98078.4,5.38,5.21,3.26
40891,0.5,Fair,E,SI1,65,58,98078.4,4.98,4.9,3.21
40892,0.38,Ideal,E,VVS2,62,57,98078.4,4.62,4.61,2.86
40893,0.51,Premium,E,SI2,61.8,58,98161.8,5.08,5.11,3.15
40894,0.51,Ideal,E,SI2,62.7,53,98161.8,5.09,5.12,3.2
40895,0.42,Ideal,E,VS1,60.6,57,98161.8,4.84,4.86,2.94
40896,0.44,Ideal,H,IF,61.9,54,98161.8,4.9,4.95,3.05
40897,0.44,Ideal,H,IF,61.4,55,98161.8,4.92,4.95,3.03
40898,0.41,Ideal,D,VS2,59.7,57,98161.8,4.87,4.84,2.9
40899,0.41,Ideal,D,VS2,61.7,55,98161.8,4.8,4.76,2.95
40900,0.47,Very Good,H,VS2,57.2,60,98245.2,5.18,5.21,2.97
40901,0.45,Ideal,H,VVS1,61.8,57,98245.2,4.92,4.95,3.05
40902,0.5,Ideal,H,SI1,62,56,98245.2,5.09,5.12,3.16
40903,0.54,Ideal,H,SI1,62.1,56,98245.2,5.18,5.26,3.24
40904,0.47,Ideal,I,IF,62.2,55,98245.2,4.99,5.01,3.11
40905,0.5,Very Good,H,VS2,61.8,63,98245.2,5.08,5.05,3.13
40906,0.5,Premium,D,SI2,58.5,60,98245.2,5.21,5.19,3.04
40907,0.55,Very Good,J,VS2,62.9,54,98328.6,5.23,5.29,3.31
40908,0.46,Very Good,G,VS1,61.4,59.7,98328.6,4.94,4.97,3.05
40909,0.56,Very Good,H,SI1,61.2,57,98328.6,5.28,5.31,3.24
40910,0.42,Ideal,G,VVS1,61.1,56,98328.6,4.82,4.84,2.95
40911,0.42,Good,G,VVS1,63.6,55,98328.6,4.75,4.78,3.03
40912,0.42,Premium,G,VVS1,60.2,59,98328.6,4.82,4.84,2.91
40913,0.42,Ideal,G,VVS1,61.6,55,98328.6,4.82,4.85,2.98
40914,0.42,Ideal,G,VVS1,61.4,56,98328.6,4.81,4.83,2.96
40915,0.42,Ideal,D,VS1,62.1,56,98328.6,4.78,4.82,2.98
40916,0.42,Premium,G,VVS1,59.8,58,98328.6,4.85,4.88,2.91
40917,0.42,Premium,G,VVS1,59.3,59,98328.6,4.9,4.92,2.91
40918,0.42,Ideal,G,VVS1,60.6,56,98328.6,4.86,4.88,2.95
40919,0.39,Ideal,E,VVS1,60.4,56,98328.6,4.76,4.78,2.88
40920,0.42,Ideal,G,VVS1,61.7,55,98328.6,4.78,4.84,2.97
40921,0.29,Very Good,E,VS1,60.4,58,41616.6,4.28,4.33,2.6
40922,0.3,Very Good,E,SI1,60.9,58,41616.6,4.31,4.33,2.63
40923,0.3,Ideal,F,SI1,62.3,53.9,41616.6,4.28,4.31,2.68
40924,0.3,Ideal,F,SI1,62.2,54.2,41616.6,4.31,4.34,2.69
40925,0.3,Ideal,F,SI1,62,55.1,41616.6,4.29,4.32,2.67
40926,0.3,Ideal,E,SI1,62.1,58,41616.6,4.27,4.29,2.66
40927,0.3,Ideal,E,SI1,61.1,57,41616.6,4.3,4.34,2.64
40928,0.3,Ideal,E,SI1,62.4,57,41616.6,4.27,4.29,2.67
40929,0.3,Ideal,E,SI1,61.6,54,41616.6,4.32,4.35,2.67
40930,0.3,Ideal,E,SI1,62.3,56,41616.6,4.29,4.32,2.68
40931,0.3,Ideal,E,SI1,62.3,57,41616.6,4.29,4.31,2.68
40932,0.3,Ideal,E,SI1,61.7,58,41616.6,4.29,4.3,2.65
40933,0.3,Ideal,E,SI1,62.1,56,41616.6,4.31,4.36,2.69
40934,0.3,Ideal,E,SI1,62.2,55,41616.6,4.29,4.33,2.68
40935,0.24,Good,E,VVS1,63.8,56,41616.6,3.95,3.98,2.53
40936,0.26,Good,F,VS1,63.1,57,41616.6,4.04,4.07,2.56
40937,0.32,Ideal,J,SI1,62.3,57,41616.6,4.44,4.33,2.73
40938,0.23,Very Good,E,VVS1,60.8,56,41616.6,3.94,3.99,2.41
40939,0.23,Very Good,D,VVS2,59.6,61,41616.6,3.99,4.03,2.39
40940,0.25,Very Good,I,VVS2,62.1,56,41700,4.03,4.05,2.51
40941,0.31,Ideal,G,VS2,60.8,56,41700,4.4,4.42,2.68
40942,0.27,Ideal,H,VS1,62.3,54,41700,4.16,4.19,2.6
40943,0.27,Ideal,H,VS1,62.2,55,41700,4.15,4.18,2.59
40944,0.23,Premium,H,VVS2,59.2,61,41700,4.04,4,2.38
40945,0.31,Very Good,F,VS2,62.1,54,41700,4.34,4.39,2.71
40946,0.31,Very Good,F,VS2,62.7,57,41700,4.31,4.36,2.72
40947,0.3,Good,F,SI1,63.6,55,41700,4.28,4.33,2.74
40948,0.3,Good,F,SI1,63.5,57,41700,4.24,4.27,2.7
40949,0.3,Good,F,SI1,63.5,59,41700,4.19,4.22,2.67
40950,0.3,Good,F,SI1,63.5,57,41700,4.21,4.26,2.69
40951,0.42,Premium,D,VS1,60.8,59,98328.6,4.79,4.85,2.93
40952,0.42,Ideal,D,VS1,61.1,57,98328.6,4.81,4.84,2.95
40953,0.42,Ideal,D,VS1,61.5,54,98328.6,4.79,4.84,2.96
40954,0.42,Ideal,G,VVS1,61.6,55,98328.6,4.81,4.87,2.98
40955,0.42,Premium,D,VS1,60.8,60,98328.6,4.84,4.87,2.95
40956,0.42,Ideal,G,VVS1,61.1,56,98328.6,4.82,4.87,2.96
40957,0.42,Ideal,G,VVS1,60,57,98328.6,4.84,4.86,2.91
40958,0.42,Ideal,G,VVS1,61.2,57,98328.6,4.78,4.82,2.94
40959,0.42,Premium,G,VVS1,62.7,58,98328.6,4.74,4.79,2.99
40960,0.45,Very Good,F,VS1,62.1,59,98328.6,4.85,4.81,3
40961,0.42,Ideal,G,VVS1,61.2,56,98328.6,4.85,4.86,2.97
40962,0.42,Ideal,G,VVS1,62,56,98328.6,4.81,4.84,2.99
40963,0.51,Premium,I,VS2,62.9,55,98328.6,5.12,5.08,3.21
40964,0.46,Good,G,VS1,59.5,61.4,98328.6,4.95,5,2.96
40965,0.37,Ideal,E,VVS1,61.5,56,98328.6,4.64,4.59,2.84
40966,0.49,Premium,F,SI1,58.7,60,98328.6,5.2,5.15,3.04
40967,0.57,Very Good,I,SI1,62.5,58,98412,5.22,5.27,3.28
40968,0.51,Very Good,E,SI2,58.3,61.9,98412,5.19,5.2,3.04
40969,0.51,Good,D,SI2,63.9,55,98412,5.04,5.1,3.24
40970,0.45,Good,H,VVS1,56.8,64,98412,5.08,4.99,2.86
40971,0.51,Good,D,SI2,63.8,56,98412,5.07,5.09,3.24
40972,0.41,Ideal,F,VS1,61.5,55,98412,4.8,4.83,2.96
40973,0.41,Ideal,F,VS1,61.7,56,98412,4.76,4.79,2.94
40974,0.4,Ideal,E,VS1,59.2,62,98412,4.8,4.83,2.85
40975,0.5,Ideal,G,SI2,60.7,56,98412,5.13,5.18,3.13
40976,0.59,Good,I,SI2,63.9,57,98412,5.3,5.25,3.37
40977,0.41,Premium,D,VVS2,61.9,59,98495.4,4.78,4.75,2.95
40978,0.41,Ideal,D,VVS2,61.1,56,98495.4,4.81,4.78,2.93
40979,0.41,Ideal,D,VVS2,62.5,57,98495.4,4.75,4.72,2.96
40980,0.41,Premium,D,VVS2,62.2,58,98495.4,4.8,4.78,2.98
40981,0.5,Fair,F,SI1,64.7,57,98495.4,4.99,4.94,3.21
40982,0.5,Very Good,E,SI2,63.1,58,98495.4,5.09,5.05,3.2
40983,0.5,Very Good,E,SI2,63.3,56,98495.4,5.09,5.05,3.21
40984,0.5,Ideal,E,SI2,62.8,55,98495.4,5.08,5.05,3.18
40985,0.5,Good,E,SI2,63.7,55,98495.4,5.08,5.03,3.22
40986,0.5,Premium,E,SI2,61.5,58,98495.4,5.09,5.03,3.11
40987,0.5,Ideal,E,SI2,63,57,98495.4,5.09,5.04,3.19
40988,0.45,Ideal,G,VVS2,61.8,57,98495.4,4.94,4.9,3.04
40989,0.45,Premium,G,VVS2,61.4,61,98495.4,4.95,4.89,3.02
40990,0.42,Premium,E,VS1,59.5,59,98495.4,4.88,4.86,2.9
40991,0.42,Ideal,E,VS1,61.6,57,98495.4,4.84,4.8,2.97
40992,0.42,Premium,E,VS1,62.1,55,98495.4,4.85,4.81,3
40993,0.42,Premium,E,VS1,62.2,59,98495.4,4.79,4.76,2.97
40994,0.63,Premium,J,SI1,61.9,59,98495.4,5.49,5.47,3.39
40995,0.5,Premium,E,SI2,59.4,60,98495.4,5.21,5.16,3.08
40996,0.5,Premium,E,SI2,61.8,59,98495.4,5.07,5.03,3.12
40997,0.42,Very Good,G,VVS2,58.5,63,98495.4,4.9,4.88,2.86
40998,0.5,Very Good,H,SI1,63.1,59,98495.4,5.02,4.96,3.15
40999,0.6,Ideal,I,SI2,61.9,55,98578.8,5.43,5.46,3.37
41000,0.49,Good,F,VS1,59.5,62,98578.8,5.09,5.22,3.06
41001,0.39,Very Good,F,IF,59.9,59,98662.2,4.78,4.84,2.88
41002,0.43,Ideal,G,VVS1,61.8,55,98662.2,4.87,4.9,3.02
41003,0.39,Ideal,E,VVS1,62.1,54,98662.2,4.67,4.7,2.91
41004,0.39,Ideal,E,VVS1,60.8,58,98662.2,4.72,4.76,2.88
41005,0.55,Ideal,F,SI2,61.7,55,98662.2,5.26,5.28,3.25
41006,0.55,Ideal,F,SI2,61.4,55,98662.2,5.27,5.29,3.24
41007,0.4,Very Good,E,VVS2,59.8,60,98745.6,4.8,4.84,2.88
41008,0.41,Very Good,E,VVS1,61.2,62,98745.6,4.76,4.78,2.92
41009,0.58,Ideal,H,SI1,61.6,57,98745.6,5.34,5.38,3.3
41010,0.55,Premium,E,SI2,61.9,58,98829,5.2,5.24,3.23
41011,0.42,Very Good,D,VVS2,62.8,59,98829,4.73,4.76,2.98
41012,0.42,Ideal,D,VVS2,61.7,55,98829,4.79,4.83,2.97
41013,0.5,Ideal,E,SI2,61.1,58,98829,5.09,5.13,3.12
41014,0.44,Ideal,H,IF,61.5,56,98829,4.89,4.93,3.02
41015,0.41,Very Good,F,VVS1,62.7,59,98912.4,4.75,4.78,2.99
41016,0.51,Good,F,SI1,64,57,98912.4,5.01,5.06,3.22
41017,0.41,Ideal,E,VVS2,61.4,53.9,98912.4,4.79,4.81,2.95
41018,0.4,Ideal,F,VVS1,62.2,56,98912.4,4.71,4.74,2.94
41019,0.55,Premium,G,SI2,60.3,58,98912.4,5.35,5.33,3.22
41020,0.25,Premium,G,SI2,59,60,98912.4,5.33,5.28,3.12
41021,0.25,Premium,G,SI2,58.8,60,98912.4,5.33,5.28,3.12
41022,0.44,Very Good,F,VVS1,62.1,60,98995.8,4.84,4.92,3.03
41023,0.5,Very Good,G,SI1,63.3,59,98995.8,4.99,5.02,3.17
41024,0.5,Very Good,G,SI1,64.1,57,98995.8,5.04,5.07,3.24
41025,0.5,Very Good,G,SI1,62.9,59,98995.8,5.04,5.07,3.18
41026,0.41,Ideal,E,VVS2,62.2,54,98995.8,4.76,4.79,2.97
41027,0.41,Ideal,E,VVS2,61.5,55,98995.8,4.79,4.83,2.96
41028,0.41,Ideal,E,VVS2,61.1,56,98995.8,4.8,4.85,2.95
41029,0.41,Ideal,E,VVS2,61,56,98995.8,4.79,4.82,2.93
41030,0.41,Premium,E,VVS2,60.9,60,98995.8,4.81,4.82,2.93
41031,0.41,Ideal,H,IF,61.8,55,98995.8,4.76,4.79,2.95
41032,0.41,Ideal,H,IF,62.1,56,98995.8,4.74,4.76,2.95
41033,0.41,Ideal,E,VVS2,60,57,98995.8,4.81,4.85,2.9
